@relation trainingdata

@attribute Word numeric
@attribute Len numeric
@attribute 2let {ча,во,че,нь,бо,до,но,ок,ек,дь,ат,ут,ин,ца,ур,аз,ка,са,ра,ия,ен,ор,ит,ац,нт,ив,зм,ст,ие,аж,рт,ий,ос,ис,ют,ть,ер,кт,рд,сс,уг,их,ль,ал,жа,нс,на,ик,рс,за,од,та,ла,оз,ан,як,ус,ез,аф,ом,ир,из,ав,уб,ол,рк,от,ет,ег,оп,да,ип,он,ва,ма,ша,ог,тр,ум,ул,ид,пт,ех,ес,яр,па,ям,ил,рг,нг,вт,ук,кр,ар,ын,тм,ах,нж,юр,ьд,ов,фа,ба,ак,ас,уф,ел,кс,об,аг,вр,им,ьм,фм,ло,оф,юс,аш,мб,иф,ош,рь,аб,ап,уз,лл,ще,иг,ык,ьт,юк,фт,ев,ща,бр,ля,ся,уд,ян,ам,га,иш,йн,ед,нк,ня,еж,еф,ич,ск,нд,йт,нн,ха,ыл,чь,рц,мс,кл,пс,го,жь,йс,иц,юз,яд,то,эр,шь,дж,тт,нх,еп,ем,ун,рш,ря,зь,сь,ьс,мп,це,яг,ад,иб,ох,юд,вь,хт,рп,фь,рн,щь,зг,ыв,зд,ыш,юб,ух,ув,яж,уч,еб,ец,рм,уп,пь,яз,лс,юн,ьф,йм,др,мм,рф,мн,вк,рх,яп,фр,пп,яш,ач,ят,ож,йв,ыз,йф,лк,уш,эт,нр,зл,зо,юх,гс,лп,мь,ьц,пф,йд,бь,ым,еш,юш,нч,юв,рж,юм,шт,нц,тч,ьн,хо,яс,же,эс,ях,см,яц,ро,ыс,ыт,лм,ып,гр,рв,вх,гм,эп,оч,мо,сг,ых,рл,бс,кк,ыг,мт,иж,ьк,нш,лт,йх,сл,рб,кх,ьп,йр,яб,гд,рч,зн,нм,ищ,ьб,ыр,йп,рз,мф,вн,йц,гт,дт,лд,юп,нз,йк,ыб,ял,йл,ёв,ея,эн,пр,лз,ыч,ая,дл,эк,ай,цк,яя,еч,уя,ти,ки,зи,си,ко,ни,лг,ье,цо,ли,ку,ьо,зе,ьи,ью,ру,ри,би,тс,фи,ду,те,оа,ао,по,еу,уи,хс,йз,дс,ке,ши,тл,ми,ья,не,иа,жи}
@attribute Gender {ж,с,мо,м,жо,мо-жо,со}
@attribute Class {4а,1с,8а,1а,3*а,3а,2а,5а,7а}

@data
11149,7,ка,ж,3*а
11150,9,на,ж,1а
11151,8,ка,жо,3*а
11152,6,ес,мо,1а
11153,6,ес,м,1а
11154,4,рн,м,1а
11155,6,ер,м,1а
11156,7,аз,м,1а
11157,8,фт,м,1а
11158,9,ка,ж,3*а
11159,14,од,м,1а
11160,11,ез,м,1а
11161,10,ик,мо,3а
11162,11,ца,жо,5а
11163,9,ит,м,1а
11164,8,ит,м,1а
11165,6,он,м,1а
11166,9,ик,мо,3а
11167,6,ут,м,1а
11168,6,ия,ж,7а
11169,6,уп,м,1а
11170,12,ия,ж,7а
11171,6,ль,жо,8а
11172,6,ит,м,1а
11173,10,ик,мо,3а
11174,11,ка,ж,3а
11175,7,ка,ж,3*а
11176,7,ие,с,7а
11177,7,ий,м,7а
11178,7,ия,ж,7а
11179,7,ие,с,7а
11180,5,ас,мо,1а
11181,9,ка,жо,3*а
11182,9,ур,м,1а
11183,7,ит,м,1а
11184,9,ик,м,3а
11185,8,ка,ж,3*а
11186,3,ик,м,3а
11187,4,ка,ж,3а
11188,8,ра,жо,1а
11189,4,кс,м,1а
11190,3,ил,м,1а
11191,8,ор,м,1а
11192,7,ка,жо,3*а
11193,7,ка,ж,3*а
11194,5,им,м,1а
11195,14,тр,м,1а
11196,10,ль,м,2а
11197,11,ия,ж,7а
11198,8,тр,м,1а
11199,10,аж,м,4а
11200,10,ек,м,3а
11201,4,ль,м,2а
11202,8,ок,м,3а
11203,9,ер,м,1а
11204,6,ка,жо,3*а
11205,6,ка,ж,3*а
11206,7,он,м,1а
11207,9,ит,м,1а
11208,6,ал,м,1а
11209,8,аф,м,1а
11210,8,он,м,1а
11211,6,ма,ж,1а
11212,10,ка,ж,3а
11213,15,ст,мо,1а
11214,14,ия,ж,7а
11215,8,оп,м,1а
11216,10,ия,ж,7а
11217,8,ка,ж,3а
11218,10,оп,м,1а
11219,13,ка,ж,3а
11220,6,ал,м,1а
11221,5,ик,мо,3а
11222,9,ер,мо,1а
11223,11,са,жо,1а
11224,11,ат,м,1а
11225,14,ра,ж,1а
11226,10,ст,мо,1а
11227,12,ка,жо,3*а
11228,9,ка,ж,3*а
11229,8,рь,ж,8а
11230,7,ед,мо,1а
11231,11,ие,с,7а
11232,10,ск,м,3а
11233,12,нт,м,1а
11234,13,рг,мо,3а
11235,15,ия,ж,7а
11236,10,ал,м,1а
11237,7,ал,м,1а
11238,11,ль,мо,2а
11239,13,во,с,1а
11240,8,др,м,1а
11241,10,ра,ж,1а
11242,11,на,ж,1а
11243,11,ия,ж,7а
11244,11,рт,м,1а
11245,12,ий,м,7а
11246,9,та,ж,1а
11247,9,ия,ж,7а
11248,12,ль,мо,2а
11249,16,во,с,1а
11250,11,ик,мо,3а
11251,13,ие,с,7а
11252,12,ив,м,1а
11253,12,ор,мо,1а
11254,10,ка,ж,3а
11255,9,рк,м,3а
11256,12,он,м,1а
11257,12,ма,ж,1а
11258,14,ка,ж,3*а
11259,10,ка,жо,3*а
11260,12,ка,ж,3*а
11261,14,ка,ж,3*а
11262,12,ор,м,1а
11263,12,ия,ж,7а
11264,16,во,с,1а
11265,10,ат,м,1а
11266,18,ть,ж,8а
11267,12,ик,мо,3а
11268,12,ер,мо,1а
11269,11,ма,ж,1а
11270,12,аж,м,4а
11271,9,нс,м,1а
11272,10,ия,ж,7а
11273,12,ий,м,7а
11274,13,ст,мо,1а
11275,10,ка,ж,3*а
11276,9,тр,м,1а
11277,8,ка,ж,3а
11278,11,ка,ж,3а
11279,8,юк,м,3а
11280,13,ка,ж,3*а
11281,11,ка,ж,3а
11282,13,ль,м,2а
11283,11,ия,ж,7а
11284,9,ьм,м,1а
11285,11,ка,ж,3а
11286,7,ка,ж,3*а
11287,8,ик,мо,3а
11288,9,ца,ж,5а
11289,9,ан,м,1а
11290,5,ск,м,3а
11291,7,ер,мо,1а
11292,4,па,ж,1а
11293,7,ис,м,1а
11294,7,ие,с,7а
11295,9,ль,м,2а
11296,6,ек,м,3а
11297,9,ть,ж,8а
11298,9,ка,ж,3*а
11299,11,ик,м,3а
11300,9,ие,с,7а
11301,6,са,ж,1а
11302,5,за,ж,1а
11303,9,ца,ж,5а
11304,11,га,ж,3а
11305,8,ик,м,3а
11306,9,на,ж,1а
11307,9,ик,мо,3а
11308,10,ер,м,1а
11309,4,са,жо,1а
11310,7,ка,ж,3*а
11311,5,ет,м,1а
11312,5,ка,жо,3*а
11313,8,ка,ж,3*а
11314,7,ца,ж,5а
11315,9,ик,м,3а
11316,12,ть,ж,8а
11317,8,ка,ж,3*а
11318,9,ик,мо,3а
11319,10,ца,жо,5а
11320,8,од,м,1а
11321,11,ть,ж,8а
11322,10,ер,м,1а
11323,16,ть,ж,8а
11324,9,на,ж,1а
11325,8,ка,жо,3*а
11326,7,ка,жо,3*а
11327,8,яз,мо,1а
11328,8,ка,ж,3*а
11329,8,ед,мо,1а
11330,12,ие,с,7а
11331,7,ст,мо,1а
11332,10,ка,ж,3а
11333,7,ка,ж,3*а
11334,8,ка,жо,3*а
11335,6,ль,м,2а
11336,7,ыш,мо,4а
11337,8,за,ж,1а
11338,8,на,ж,1а
11339,8,ав,мо,1а
11340,7,ов,мо,1а
11341,11,во,с,1а
11342,5,оз,м,1а
11343,5,ка,ж,3*а
11344,10,ть,ж,8а
11345,8,ик,м,3а
11346,6,ка,ж,3*а
11347,8,ин,м,1а
11348,10,ра,ж,1а
11349,6,ир,м,1а
11350,12,уг,м,3а
11351,11,ал,м,1а
11352,4,ад,м,1а
11353,8,ще,с,4а
11354,7,зь,м,2а
11355,6,ка,ж,3*а
11356,8,ка,ж,3*а
11357,10,ка,ж,3*а
11358,10,ца,жо,5а
11359,8,ий,м,7а
11360,13,ль,мо,2а
11361,8,ия,ж,7а
11362,9,ра,ж,1а
11363,7,ик,мо,3а
11364,5,дь,ж,8а
11365,5,ка,ж,3а
11366,6,ер,мо,1а
11367,7,он,м,1а
11368,4,ан,м,1а
11369,8,ос,м,1а
11370,7,ет,м,1а
11371,10,ст,мо,1а
11372,5,сс,м,1а
11373,7,ик,мо,3а
11374,8,ка,ж,3а
11375,13,ор,мо,1а
11376,13,ор,м,1а
11377,13,ия,ж,7а
11378,10,зм,м,1а
11379,10,ст,мо,1а
11380,10,ть,ж,8а
11381,11,ть,ж,8а
11382,8,ла,ж,1а
11383,13,ия,ж,7а
11384,4,ев,м,1а
11385,7,ит,м,1а
11386,9,ще,с,4а
11387,10,ца,жо,5а
11388,7,ет,мо,1а
11389,7,ар,мо,1а
11390,11,ие,с,7а
11391,7,ка,ж,3*а
11392,9,ик,мо,3а
11393,10,ца,жо,5а
11394,6,ка,ж,3*а
11395,10,на,ж,1а
11396,9,ть,ж,8а
11397,9,ие,с,7а
11398,10,ик,мо,3а
11399,11,ца,жо,5а
11400,12,ия,ж,7а
11401,7,ик,мо,3а
11402,8,ца,жо,5а
11403,6,ма,ж,1а
11404,4,ен,м,1а
11405,7,ло,с,1а
11406,10,ик,мо,3а
11407,11,ца,жо,5а
11408,8,ие,с,7а
11409,7,нь,ж,8а
11410,6,ка,ж,3*а
11411,9,ик,мо,3а
11412,7,ер,мо,1а
11413,9,ра,ж,1а
11414,9,ан,мо,1а
11415,11,ия,ж,7а
11416,11,ка,жо,3*а
11417,4,ер,м,1а
11418,6,ет,м,1а
11419,8,ал,мо,1а
11420,11,зм,м,1а
11421,5,рк,мо,3а
11422,8,ка,ж,3*а
11423,6,ка,ж,3*а
11424,8,ка,ж,3*а
11425,10,ка,ж,3*а
11426,8,ка,ж,3*а
11427,9,ка,ж,3*а
11428,6,ка,ж,3*а
11429,4,еш,м,4а
11430,9,на,ж,1а
11431,10,ка,жо,3*а
11432,7,ка,ж,3*а
11433,6,аж,м,4а
11434,11,аф,м,1а
11435,6,нт,мо,1а
11436,8,ка,жо,3*а
11437,9,ра,ж,1а
11438,6,ма,ж,1а
11439,4,ик,м,3а
11440,5,ка,ж,3а
11441,7,ша,жо,4а
11442,11,во,с,1а
11443,7,кс,м,1а
11444,11,ий,м,7а
11445,6,ат,м,1а
11446,13,ия,ж,7а
11447,10,ог,мо,3а
11448,12,ия,ж,7а
11449,14,ия,ж,7а
11450,7,ка,ж,3а
11451,9,ст,мо,1а
11452,7,ер,м,1а
11453,9,тр,м,1а
11454,9,сь,ж,8а
11455,9,сь,ж,8а
11456,5,нч,м,4а
11457,8,ек,м,3*а
11458,6,ер,м,1а
11459,4,ир,м,1а
11460,6,ик,мо,3а
11461,7,нг,м,3а
11462,6,ос,м,1а
11463,7,ир,м,1а
11464,8,он,м,1а
11465,6,ор,м,1а
11466,4,ич,м,4а
11467,6,ка,ж,3*а
11468,12,ие,с,7а
11469,10,ка,ж,3*а
11470,6,ка,ж,3а
11471,6,ет,м,1а
11472,10,ие,с,7а
11473,4,он,м,1а
11474,6,ик,мо,3а
11475,9,ик,м,3а
11476,8,ор,м,1а
11477,7,ер,м,1а
11478,6,ик,м,3а
11479,8,да,ж,1а
11480,5,ун,мо,1а
11481,8,да,ж,1а
11482,8,ек,м,3*а
11483,6,тр,м,1а
11484,4,уб,м,1с
11485,4,уб,м,1а
11486,4,уб,м,1а
11487,14,ца,ж,5а
11488,10,од,м,1а
11489,8,ка,ж,3а
11490,10,на,ж,1а
11491,9,ка,ж,3*а
11492,10,ик,м,3а
11493,8,ек,м,3*а
11494,6,ба,ж,1а
11495,9,ка,ж,3*а
11496,5,ня,ж,2а
11497,5,пп,м,1а
11498,5,ша,жо,4а
11499,4,юв,м,1а
11500,6,ик,м,3а
11501,8,ос,мо,1а
11502,8,ыл,мо,1а
11503,4,юз,м,1а
11504,6,ва,ж,1а
11505,8,на,ж,1а
11506,5,фт,м,1а
11507,9,на,ж,1а
11508,6,ик,м,3а
11509,7,ца,ж,5а
11510,7,ик,мо,3а
11511,8,ца,жо,5а
11512,6,ка,ж,3*а
11513,6,са,ж,1а
11514,4,яп,м,1а
11515,6,ва,ж,1а
11516,18,ие,с,7а
11517,16,ик,мо,3а
11518,17,ца,жо,5а
11519,6,за,ж,1а
11520,8,ик,мо,3а
11521,9,ца,жо,5а
11522,13,во,с,1а
11523,5,ча,жо,4а
11524,8,ка,жо,3*а
11525,7,ер,м,1а
11526,5,ль,ж,8а
11527,5,хт,м,1а
11528,5,га,ж,3а
11529,8,ед,мо,1а
11530,12,ие,с,7а
11531,12,ие,с,7а
11532,7,ед,мо,1а
11533,13,ль,мо,2а
11534,17,во,с,1а
11535,8,юб,мо,1а
11536,14,ие,с,7а
11537,13,ик,мо,3а
11538,9,рг,м,3а
11539,14,ще,с,4а
11540,8,ка,ж,3*а
11541,7,ца,ж,5а
11542,7,ща,ж,4а
11543,6,ка,ж,3*а
11544,7,ик,мо,3а
11545,9,ть,ж,8а
11546,8,ка,ж,3*а
11547,7,ен,м,1а
11548,8,ль,м,2а
11549,5,ца,ж,5а
11550,4,оп,м,1а
11551,6,ка,ж,3*а
11552,8,ка,ж,3*а
11553,9,ще,с,4а
11554,7,ня,жо,2а
11555,8,ие,с,7а
11556,9,ка,ж,3а
11557,9,во,с,1а
11558,6,ич,мо,4а
11559,9,нт,м,1а
11560,8,ят,м,1а
11561,10,ор,м,1а
11562,10,ия,ж,7а
11563,5,ла,жо,1а
11564,11,ер,мо,1а
11565,8,ия,ж,7а
11566,7,ьт,м,1а
11567,9,ин,м,1а
11568,10,во,с,1а
11569,7,ьд,мо,1а
11570,5,ра,жо,1а
11571,6,ик,мо,3а
11572,6,ла,жо,1а
11573,6,ла,ж,1а
11574,8,ца,жо,5а
11575,8,ща,жо,4а
11576,7,ка,жо,3*а
11577,7,ка,ж,3*а
11578,10,на,ж,1а
11579,10,ть,ж,8а
11580,9,во,с,1а
11581,8,ка,ж,3*а
11582,8,ик,мо,3а
11583,9,ца,жо,5а
11584,5,ка,ж,3*а
11585,8,ть,ж,8а
11586,7,га,ж,3а
11587,8,ка,ж,3*а
11588,6,ик,м,3а
11589,9,ик,мо,3а
11590,10,ца,жо,5а
11591,8,ел,мо,1а
11592,14,во,с,1а
11593,6,ег,м,3а
11594,6,ик,м,3а
11595,9,ик,мо,3а
11596,9,ие,с,7а
11597,9,ка,ж,3*а
11598,9,ие,с,7а
11599,13,ть,ж,8а
11600,7,ер,м,1а
11601,6,ат,мо,1а
11602,7,та,ж,1а
11603,3,од,м,1а
11604,4,да,ж,1а
11605,6,кс,м,1а
11606,11,ие,с,7а
11607,11,ор,мо,1а
11608,11,ия,ж,7а
11609,6,ка,ж,3*а
11610,4,жа,ж,4а
11611,7,ка,ж,3*а
11612,10,ик,мо,3а
11613,8,ик,мо,3а
11614,7,ер,мо,1а
11615,6,ед,мо,1а
11616,8,ка,мо-жо,3а
11617,13,ль,м,2а
11618,7,ит,м,1а
11619,6,ца,ж,5а
11620,6,ик,мо,3а
11621,7,ог,мо,3а
11622,7,ка,ж,3*а
11623,8,он,м,1а
11624,6,ик,мо,3а
11625,7,ще,со,4а
11626,13,ик,м,3а
11627,9,на,ж,1а
11628,9,ик,м,3а
11629,7,од,мо,1а
11630,11,во,с,1а
11631,8,ка,жо,3*а
11632,7,ка,жо,3*а
11633,8,ка,жо,3*а
11634,6,ля,жо,2а
11635,6,ля,ж,2а
11636,7,ка,жо,3*а
11637,6,ус,м,1а
11638,5,ка,ж,3*а
11639,14,ль,мо,2а
11640,5,от,мо,1а
11641,3,ок,м,3а
11642,3,ок,мо,3а
11643,4,ка,ж,3а
11644,6,ин,м,1а
11645,9,зм,м,1а
11646,9,ст,мо,1а
11647,11,ка,жо,3*а
11648,7,да,ж,1а
11649,5,ет,мо,1а
11650,7,ка,жо,3*а
11651,7,ка,ж,3*а
11652,12,ть,ж,8а
11653,9,во,с,1а
11654,9,ик,мо,3а
11655,10,ца,жо,5а
11656,6,юш,м,4а
11657,8,ка,ж,3*а
11658,5,он,м,1а
11659,8,ик,м,3а
11660,10,яд,мо,1а
11661,13,ка,ж,3*а
11662,8,ик,мо,3а
11663,5,ор,м,1а
11664,6,ра,ж,1а
11665,5,ос,м,1а
11666,7,ка,жо,3*а
11667,8,ик,м,3а
11668,4,кс,м,1а
11669,6,ит,м,1а
11670,11,ол,м,1а
11671,10,ие,с,7а
11672,10,ик,мо,3а
11673,10,ия,ж,7а
11674,11,ть,ж,8а
11675,8,ль,м,2а
11676,9,оз,м,1а
11677,5,ба,ж,1а
11678,8,ка,ж,3*а
11679,9,ик,мо,3а
11680,10,ца,жо,5а
11681,12,ка,ж,3*а
11682,8,ка,ж,3*а
11683,9,на,ж,1а
11684,10,ка,ж,3*а
11685,9,ие,с,7а
11686,7,ка,ж,3*а
11687,17,ие,с,7а
11688,9,ка,ж,3*а
11689,10,ик,мо,3а
11690,8,ик,мо,3а
11691,9,ца,ж,5а
11692,11,ие,с,7а
11693,15,ик,мо,3а
11694,5,ет,м,1а
11695,6,ка,ж,3а
11696,9,ка,ж,3*а
11697,5,ит,м,1а
11698,10,во,с,1а
11699,5,ка,ж,3*а
11700,8,ть,ж,8а
11701,16,зм,м,1а
11702,16,ст,мо,1а
11703,8,ен,м,1а
11704,7,пс,м,1а
11705,9,ол,м,1а
11706,15,ть,ж,8а
11707,8,ия,ж,7а
11708,7,дж,м,4а
11709,6,еж,м,4а
11710,9,ив,м,1а
11711,15,ия,ж,7а
11712,12,зм,м,1а
11713,12,ст,мо,1а
11714,14,ка,жо,3*а
11715,14,ть,ж,8а
11716,9,ор,м,1а
11717,9,ор,мо,1а
11718,12,ер,мо,1а
11719,16,во,с,1а
11720,18,ие,с,7а
11721,9,ия,ж,7а
11722,10,ма,ж,1а
11723,8,ия,ж,7а
11724,10,ор,м,1а
11725,10,ия,ж,7а
11726,8,ий,м,7а
11727,9,ум,м,1а
11728,7,ид,м,1а
11729,15,ть,ж,8а
11730,19,ие,с,7а
11731,10,ум,м,1а
11732,11,ин,м,1а
11733,9,ка,ж,3*а
11734,11,ик,мо,3а
11735,9,ть,ж,8а
11736,9,от,м,1а
11737,10,ка,жо,3*а
11738,13,ть,ж,8а
11739,12,ие,с,7а
11740,6,да,ж,1а
11741,8,зь,м,2а
11742,7,ка,ж,3*а
11743,8,ик,мо,3а
11744,9,ка,ж,3*а
11745,9,нт,м,1а
11746,11,ка,ж,3*а
11747,11,ик,м,3а
11748,8,зь,ж,8а
11749,9,на,жо,1а
11750,9,ка,ж,3*а
11751,5,он,мо,1а
11752,7,ат,м,1а
11753,11,зм,м,1а
11754,11,ст,мо,1а
11755,11,ор,мо,1а
11756,15,во,с,1а
11757,11,ия,ж,7а
11758,8,ст,мо,1а
11759,10,ка,жо,3*а
11760,7,ия,ж,7а
11761,7,ка,ж,3*а
11762,7,на,ж,1а
11763,9,да,ж,1а
11764,10,ул,м,1а
11765,10,ра,ж,1а
11766,10,ра,ж,1а
11767,11,ия,ж,7а
11768,10,тр,м,1а
11769,12,ия,ж,7а
11770,8,ст,мо,1а
11771,7,ит,м,1а
11772,12,ть,ж,8а
11773,12,ть,ж,8а
11774,6,сс,мо,1а
11775,6,сс,м,1а
11776,14,ть,ж,8а
11777,8,ло,с,1а
11778,9,ка,ж,3*а
11779,9,ка,жо,3*а
11780,9,ка,ж,3*а
11781,6,ша,ж,4а
11782,9,ие,с,7а
11783,10,ий,м,7а
11784,8,ит,м,1а
11785,8,ин,м,1а
11786,6,оз,м,1а
11787,9,ик,мо,3а
11788,10,ца,жо,5а
11789,12,на,ж,1а
11790,6,ан,м,1а
11791,8,ан,м,1а
11792,8,ль,ж,8а
11793,10,ка,ж,3*а
11794,8,га,ж,3а
11795,9,ка,ж,3*а
11796,9,ие,с,7а
11797,7,ек,м,3*а
11798,9,ем,м,1а
11799,5,ьт,м,1а
11800,11,ие,с,7а
11801,8,га,ж,3а
11802,15,ий,м,7а
11803,5,юр,м,1а
11804,9,ть,ж,8а
11805,7,ка,ж,3*а
11806,7,ка,жо,3*а
11807,7,ка,ж,3*а
11808,7,ка,ж,3*а
11809,9,ка,ж,3*а
11810,10,ик,мо,3а
11811,4,ма,ж,1а
11812,7,да,ж,1а
11813,9,рм,мо,1а
11814,8,ир,мо,1а
11815,14,ие,с,7а
11816,12,ка,ж,3*а
11817,10,ша,жо,4а
11818,12,ие,с,7а
11819,8,ор,мо,1а
11820,7,ик,мо,3а
11821,8,ик,м,3а
11822,7,йн,м,1а
11823,16,ие,с,7а
11824,6,ат,мо,1а
11825,6,ед,м,1а
11826,8,ир,м,1а
11827,8,ат,м,1а
11828,10,ор,мо,1а
11829,13,ка,ж,3а
11830,10,ия,ж,7а
11831,10,он,м,1а
11832,14,ие,с,7а
11833,7,иг,мо,3а
11834,8,од,мо,1а
11835,6,ив,мо,1а
11836,9,нт,мо,1а
11837,11,ка,жо,3*а
11838,13,во,с,1а
11839,11,аф,мо,1а
11840,13,ия,ж,7а
11841,7,ия,ж,7а
11842,9,нт,мо,1а
11843,11,ра,ж,1а
11844,6,та,ж,1а
11845,6,зм,м,1а
11846,5,ик,мо,3а
11847,6,кс,м,1а
11848,7,гс,м,1а
11849,8,ар,мо,1а
11850,11,ат,м,1а
11851,12,во,с,1а
11852,11,ер,мо,1а
11853,15,во,с,1а
11854,11,ка,ж,3*а
11855,8,ия,ж,7а
11856,7,ат,м,1а
11857,8,нт,мо,1а
11858,7,ет,м,1а
11859,10,ик,мо,3а
11860,10,ть,ж,8а
11861,12,ть,ж,8а
11862,5,ма,ж,1а
11863,11,ия,ж,7а
11864,12,зм,м,1а
11865,11,ий,м,7а
11866,11,ор,мо,1а
11867,10,нт,мо,1а
11868,9,ия,ж,7а
11869,11,ер,мо,1а
11870,8,ор,мо,1а
11871,7,на,ж,1а
11872,12,ик,мо,3а
11873,12,ик,мо,3а
11874,8,ар,мо,1а
11875,10,ка,жо,3*а
11876,9,зм,м,1а
11877,18,ть,ж,8а
11878,12,ия,ж,7а
11879,9,ст,мо,1а
11880,11,ка,жо,3*а
11881,10,ор,м,1а
11882,10,ия,ж,7а
11883,7,та,ж,1а
11884,10,ка,ж,3*а
11885,8,ка,ж,3*а
11886,10,ка,ж,3*а
11887,5,од,м,1а
11888,7,ек,м,3*а
11889,12,ть,ж,8а
11890,10,ка,ж,3*а
11891,8,ия,ж,7а
11892,9,он,мо,1а
11893,11,ка,жо,3*а
11894,13,зм,м,1а
11895,13,ст,мо,1а
11896,16,ка,ж,3а
11897,10,ор,м,1а
11898,9,ия,ж,7а
11899,6,ас,м,1а
11900,6,ас,м,1а
11901,10,от,мо,1а
11902,8,нд,м,1а
11903,9,ий,м,7а
11904,10,ум,м,1а
11905,11,ор,м,1а
11906,11,ия,ж,7а
11907,14,ть,ж,8а
11908,11,ия,ж,7а
11909,14,ие,с,7а
11910,15,ть,ж,8а
11911,10,ор,мо,1а
11912,10,ия,ж,7а
11913,8,кс,м,1а
11914,13,ть,ж,8а
11915,8,кт,м,1а
11916,12,ор,мо,1а
11917,13,ть,ж,8а
11918,14,ие,с,7а
11919,13,ик,мо,3а
11920,14,ца,жо,5а
11921,10,ия,ж,7а
11922,10,нт,м,1а
11923,10,нт,м,1а
11924,13,ик,мо,3а
11925,7,от,м,1а
11926,10,ор,мо,1а
11927,10,ия,ж,7а
11928,9,нт,м,1а
11929,10,ка,ж,3*а
11930,11,ик,мо,3а
11931,7,ст,м,1а
11932,9,ер,м,1а
11933,15,ие,с,7а
11934,9,ор,мо,1а
11935,11,ос,мо,1а
11936,8,сс,м,1а
11937,10,ия,ж,7а
11938,10,ор,м,1а
11939,13,ия,ж,7а
11940,10,сс,м,1а
11941,10,тр,м,1а
11942,9,ер,м,1а
11943,8,ол,м,1а
11944,10,ия,ж,7а
11945,7,рг,мо,3а
11946,9,ав,м,1а
11947,7,рт,м,1а
11948,17,ть,ж,8а
11949,8,ия,ж,7а
11950,8,ер,м,1а
11951,14,ия,ж,7а
11952,11,ик,мо,3а
11953,12,ца,жо,5а
11954,9,ор,м,1а
11955,9,ия,ж,7а
11956,7,нт,м,1а
11957,15,зм,м,1а
11958,9,ия,ж,7а
11959,12,ия,ж,7а
11960,9,ия,ж,7а
11961,7,рт,м,1а
11962,9,ер,м,1а
11963,9,ор,м,1а
11964,9,ик,м,3а
11965,7,ир,мо,1а
11966,13,ие,с,7а
11967,15,ть,ж,8а
11968,10,ия,ж,7а
11969,15,ть,ж,8а
11970,11,ат,м,1а
11971,13,ия,ж,7а
11972,10,ка,жо,3*а
11973,11,ия,ж,7а
11974,8,сс,м,1а
11975,11,ен,мо,1а
11976,14,ть,ж,8а
11977,11,ия,ж,7а
11978,9,ат,м,1а
11979,11,ор,м,1а
11980,11,ия,ж,7а
11981,9,ор,м,1а
11982,9,ма,ж,1а
11983,8,ер,мо,1а
11984,11,ер,м,1а
11985,17,ие,с,7а
11986,8,ия,ж,7а
11987,6,ом,м,1а
11988,11,ум,м,1а
11989,6,ор,мо,1а
11990,9,ер,мо,1а
11991,9,ка,мо-жо,3*а
11992,7,ит,м,1а
11993,12,тр,м,1а
11994,9,ор,м,1а
11995,11,ша,жо,4а
11996,7,од,мо,1а
11997,11,во,с,1а
11998,9,од,м,1а
11999,9,ка,жо,3*а
12000,10,оз,м,1а
12001,9,ма,ж,1а
12002,10,ть,ж,8а
12003,7,ия,ж,7а
12004,5,ик,мо,3а
12005,5,ик,м,3а
12006,6,на,ж,1а
12007,5,ка,ж,3*а
12008,7,ав,м,1а
12009,9,ат,м,1а
12010,13,ия,ж,7а
12011,12,ть,ж,8а
12012,9,ия,ж,7а
12013,10,ат,м,1а
12014,9,нт,мо,1а
12015,11,ка,жо,3*а
12016,21,ть,ж,8а
12017,11,ия,ж,7а
12018,14,ие,с,7а
12019,7,рс,м,1а
12020,10,ль,мо,2а
12021,6,ик,мо,3а
12022,7,ца,ж,5а
12023,13,ик,мо,3а
12024,7,ал,мо,1а
12025,7,од,мо,1а
12026,8,зь,ж,8а
12027,7,он,мо,1а
12028,8,ад,мо,1а
12029,12,во,с,1а
12030,9,ка,ж,3*а
12031,10,ик,мо,3а
12032,10,од,мо,1а
12033,14,во,с,1а
12034,9,ще,с,4а
12035,10,ик,м,3а
12036,10,ка,жо,3*а
12037,10,нт,м,1а
12038,16,ть,ж,8а
12039,12,зм,м,1а
12040,11,ор,мо,1а
12041,13,ия,ж,7а
12042,13,ка,жо,3*а
12043,13,ка,жо,3*а
12044,11,ия,ж,7а
12045,15,ие,с,7а
12046,10,ик,мо,3а
12047,10,нт,мо,1а
12048,11,ор,мо,1а
12049,11,ия,ж,7а
12050,9,ум,м,1а
12051,12,ия,ж,7а
12052,12,тр,м,1а
12053,11,ия,ж,7а
12054,11,ия,ж,7а
12055,12,ия,ж,7а
12056,7,ль,ж,8а
12057,9,нс,м,1а
12058,9,нт,м,1а
12059,12,зм,м,1а
12060,10,ум,м,1а
12061,8,кт,м,1а
12062,15,ть,ж,8а
12063,16,ие,с,7а
12064,16,ть,ж,8а
12065,11,ор,мо,1а
12066,11,ия,ж,7а
12067,9,та,ж,1а
12068,10,ан,м,1а
12069,13,ть,ж,8а
12070,11,ия,ж,7а
12071,15,ие,с,7а
12072,9,ль,мо,2а
12073,12,ия,ж,7а
12074,12,та,ж,1а
12075,17,зм,м,1а
12076,17,ст,мо,1а
12077,15,ст,мо,1а
12078,11,ия,ж,7а
12079,11,ор,м,1а
12080,15,ие,с,7а
12081,9,кт,м,1а
12082,14,зм,м,1а
12083,14,ст,мо,1а
12084,16,ть,ж,8а
12085,11,ор,мо,1а
