@relation 'trainingnumbers.verb-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Reorder-Rfirst,last,2'

@attribute Word numeric
@attribute 5let {овать,ичать,йкать,акать,аться,алеть,еться,лкать,ывать,укать,ахать,оветь,янеть,ацать,юкать,баять,егать,днеть,елеть,енеть,икать,ивать,евать,ухать,леять,стать,ждать,атеть,одать,олеть,лтать,осать,згать,ыкать,якать,яцать,ькать,уреть,ркать,алять,яться,ирать,ргать,ерять,язать,ибать,онять,игать,елать,ыхать,едать,нчать,треть,тшать,ереть,ешать,ещать,веять,имать,адать,ожать,увать,умать,ымать,езать,етать,окать,здать,преть,слеть,ыдать,зжать,грать,идать,илять,итать,хлять,апать,атать,ачать,епать,адеть,жнеть,ипать,лиять,япать,азать,инать,екать,агать,чтать,ужать,ыметь,очать,ицать,есать,лнять,ылать,сиять,ищать,паять,тлять,ихать,ягать,ядать,скать,утать,ащать,сеять,исать,ебать,отеть,ыпать,иветь,орать,ызать,улять,орять,елять,олять,знать,зреть,ябать,шлять,ючать,ырять,упать,мсать,глять,усать,ушать,изать,инять,арать,енять,рзать,огать,юхать,чкать,ясать,ытать,убать,угать,учать,меять,спеть,таять,снять,рпать,слять,вкать,олать,азеть,отать,упеть,убеть,опать,раять,охать,знеть,тнеть,мкать,стеть,рнеть,еветь,бреть,влеть,ылять,лбать,лжать,ажать,тлеть,ыгать,хлеть,южеть,лтеть,иреть,влять,асать,иметь,снеть,хтать,аветь,лаять,маять,длять,рцать,ирять,млеть,мшеть,еметь,енать,рхать,авать,лзать,ятать,пхать,тнать,рдеть,реять,обеть,ежеть,длать,инеть,ареть,мнеть,теять,яветь,хаять,илеть,юпать,одеть,омать,удать,тветь,чуять,зиять,злеть,блять,ваять,ьчать,ощать,млать,пчать,глеть,пнеть,гчать,ысеть,ютеть,рзеть,шкать,чнеть,юдать,ореть,плять,ртать,чхать,лдеть,осеть,есеть,юдеть,очеть,ожеть,ыбеть,уметь,ятеть,днять,анеть,млять,усеть,брять,блеть,урять,унать,удеть,ошать,длеть,ылеть,шлеть,вдать,епеть,рчать,абеть,клеть,ртеть,опеть,зветь,ыреть,аметь,ометь,ечать,птать,обать,внять,идеть,ймать,лнеть,едеть,ыжеть,ябеть,сметь,плеть,кнеть,жнять,ошеть,ьшать,арять,изеть,деять,онеть,ытеть,ишать,ьнять,юметь,чшать,дшать,чаять,ыбать,ндать,драть,юнеть}
@attribute Class {2а,1а,6а}

@data
3624,ачать,1а
3625,ивать,1а
3626,ивать,1а
3627,таять,6а
3628,екать,1а
3629,ирать,1а
3630,аться,1а
3631,скать,1а
3632,аться,1а
3633,ивать,1а
3634,аться,1а
3635,овать,2а
3636,аться,2а
3637,опать,1а
3638,аться,1а
3639,овать,2а
3640,аться,2а
3641,ывать,1а
3642,ореть,1а
3643,ркать,1а
3644,овать,2а
3645,овать,2а
3646,аться,2а
3647,ивать,1а
3648,аться,1а
3649,ивать,1а
3650,аться,1а
3651,ыкать,1а
3652,ыкать,1а
3653,аться,1а
3654,ивать,1а
3655,аться,1а
3656,ькать,1а
3657,ивать,1а
3658,ивать,1а
3659,ичать,1а
3660,ивать,1а
3661,аться,1а
3662,овать,2а
3663,овать,2а
3664,ркать,1а
3665,ивать,1а
3666,ичать,1а
3667,апать,1а
3668,ывать,1а
3669,ркать,1а
3670,стать,1а
3671,аться,1а
3672,атать,1а
3673,аться,1а
3674,аться,1а
3675,ичать,1а
3676,ывать,1а
3677,ывать,1а
3678,ивать,1а
3679,аться,1а
3680,опать,1а
3681,аться,1а
3682,ывать,1а
3683,ывать,1а
3684,ивать,1а
3685,аться,1а
3686,ичать,1а
3687,аться,1а
3688,ивать,1а
3689,аться,1а
3690,апать,1а
3691,ывать,1а
3692,ивать,1а
3693,аться,1а
3694,аться,2а
3695,плять,1а
3696,яться,1а
3697,овать,2а
3698,ивать,1а
3699,рпать,1а
3700,ывать,1а
3701,ртать,1а
3702,инать,1а
3703,аться,1а
3704,ркать,1а
3705,слять,1а
3706,итать,1а
3707,аться,1а
3708,ывать,1а
3709,ихать,1а
3710,аться,1а
3711,чхать,1а
3712,ивать,1а
3713,ркать,1а
3714,аться,1а
3715,ырять,1а
3716,ивать,1а
3717,ивать,1а
3718,овать,2а
3719,ывать,1а
3720,епать,1а
3721,ывать,1а
3722,яться,1а
3723,ыгать,1а
3724,ивать,1а
3725,овать,2а
3726,ывать,1а
3727,ивать,1а
3728,овать,2а
3729,опать,1а
3730,ивать,1а
3731,лкать,1а
3732,ивать,1а
3733,епать,1а
3734,ипать,1а
3735,упать,1а
3736,ывать,1а
3737,овать,2а
3738,аться,2а
3739,ывать,1а
3740,аться,1а
3741,ичать,1а
3742,аться,1а
3743,ивать,1а
3744,ичать,1а
3745,овать,2а
3746,овать,2а
3747,ирать,1а
3748,ывать,1а
3749,лнять,1а
3750,елать,1а
3751,ывать,1а
3752,умать,1а
3753,ывать,1а
3754,едать,1а
3755,едать,1а
3756,имать,1а
3757,инать,1а
3758,ивать,1а
3759,ивать,1а
3760,ивать,1а
3761,огать,1а
3762,екать,1а
3763,ивать,1а
3764,имать,1а
3765,ушать,1а
3766,ивать,1а
3767,итать,1а
3768,аться,1а
3769,ыпать,1а
3770,ыпать,1а
3771,ивать,1а
3772,евать,1а
3773,ывать,1а
3774,ичать,1а
3775,овать,2а
3776,еметь,1а
3777,овать,2а
3778,овать,2а
3779,ичать,1а
3780,овать,2а
3781,овать,2а
3782,ргать,1а
3783,аться,1а
3784,ичать,1а
3785,овать,2а
3786,агать,1а
3787,адать,1а
3788,ылать,1а
3789,ргать,1а
3790,аться,1а
3791,скать,1а
3792,аться,1а
3793,ищать,1а
3794,овать,2а
3795,оветь,1а
3796,евать,2а
3797,ичать,1а
3798,аться,1а
3799,укать,1а
3800,ырять,1а
3801,юхать,1а
3802,аться,1а
3803,евать,1а
3804,лдеть,1а
3805,ивать,1а
3806,егать,1а
3807,ивать,1а
3808,аться,1а
3809,ивать,1а
3810,ивать,1а
3811,аться,1а
3812,аться,1а
3813,овать,2а
3814,алять,1а
3815,яться,1а
3816,евать,1а
3817,ивать,1а
3818,нчать,1а
3819,аться,1а
3820,ывать,1а
3821,аться,1а
3822,треть,1а
3823,ивать,1а
3824,аться,1а
3825,тшать,1а
3826,ешать,1а
3827,аться,1а
3828,веять,6а
3829,веять,6а
3830,ивать,1а
3831,аться,1а
3832,исать,1а
3833,атеть,1а
3834,овать,2а
3835,ывать,1а
3836,ыкать,1а
3837,аться,1а
3838,ивать,1а
3839,аться,1а
3840,ивать,1а
3841,онять,1а
3842,ызать,1а
3843,елать,1а
3844,аться,1а
3845,ывать,1а
3846,аться,1а
3847,ргать,1а
3848,ивать,1а
3849,аться,1а
3850,ирать,1а
3851,аться,1а
3852,увать,1а
3853,аться,1а
3854,умать,1а
3855,ывать,1а
3856,егать,1а
3857,едать,1а
3858,днеть,1а
3859,ивать,1а
3860,одеть,1а
3861,олеть,1а
3862,ивать,1а
3863,осеть,1а
3864,ежеть,1а
3865,ивать,1а
3866,ивать,1а
3867,ивать,1а
3868,аться,1а
3869,ивать,1а
3870,елеть,1а
3871,ивать,1а
3872,убеть,1а
3873,есеть,1а
3874,ивать,1а
3875,ивать,1а
3876,аться,1а
3877,адеть,1а
3878,юдеть,1а
3879,очеть,1а
3880,ивать,1а
3881,ожеть,1а
3882,ивать,1а
3883,ыбеть,1а
3884,уметь,1а
3885,ичать,1а
3886,егать,1а
3887,аться,1а
3888,оветь,1а
3889,ивать,1а
3890,ивать,1а
3891,ятеть,1а
3892,ивать,1а
3893,аться,1а
3894,одеть,1а
3895,ивать,1а
3896,илеть,1а
3897,ивать,1а
3898,ивать,1а
3899,аться,1а
3900,ивать,1а
3901,ивать,1а
3902,ивать,1а
3903,аться,1а
3904,ещать,1а
3905,ивать,1а
3906,аться,1а
3907,ывать,1а
3908,ивать,1а
3909,аться,1а
3910,игать,1а
3911,аться,1а
3912,имать,1а
3913,аться,1а
3914,инать,1а
3915,аться,1а
3916,ирать,1а
3917,аться,1а
3918,ивать,1а
3919,ывать,1а
3920,ивать,1а
3921,аться,1а
3922,овать,2а
3923,ирать,1а
3924,итать,1а
3925,ывать,1а
3926,аться,1а
3927,апать,1а
3928,аться,1а
3929,ывать,1а
3930,ывать,1а
3931,аться,1а
3932,атать,1а
3933,аться,1а
3934,ывать,1а
3935,ывать,1а
3936,аться,1а
3937,аться,1а
3938,идать,1а
3939,ывать,1а
3940,ывать,1а
3941,ывать,1а
3942,аться,1а
3943,ывать,1а
3944,ивать,1а
3945,ырять,1а
3946,ывать,1а
3947,ивать,1а
3948,ивать,1а
3949,аться,1а
3950,аться,1а
3951,мсать,1а
3952,усать,1а
3953,аться,1а
3954,аться,1а
3955,аться,1а
3956,агать,1а
3957,овать,2а
3958,адать,1а
3959,ивать,1а
3960,ывать,1а
3961,ывать,1а
3962,аться,1а
3963,аться,1а
3964,ивать,1а
3965,скать,1а
3966,лаять,6а
3967,ывать,1а
3968,аться,1а
3969,егать,1а
3970,евать,1а
3971,енеть,1а
3972,езать,1а
3973,езать,1а
3974,екать,1а
3975,аться,1а
3976,етать,1а
3977,аться,1а
3978,ивать,1а
3979,аться,1а
3980,ывать,1а
3981,аться,1а
3982,инять,1а
3983,ипать,1а
3984,енеть,1а
3985,евать,2а
3986,ывать,1а
3987,аться,1а
3988,аться,1а
3989,ысеть,1а
3990,овать,2а
3991,ывать,1а
3992,япать,1а
3993,аться,1а
3994,ывать,1а
3995,аться,1а
3996,азать,6а
3997,аться,6а
3998,ывать,1а
3999,аться,1а
4000,ывать,1а
4001,ывать,1а
4002,аться,1а
4003,арать,1а
4004,аться,1а
4005,ивать,1а
4006,аться,1а
4007,ахать,1а
4008,овать,2а
4009,аться,2а
4010,ывать,1а
4011,аться,1а
4012,евать,2а
4013,ывать,1а
4014,елеть,1а
4015,ьчать,1а
4016,аться,1а
4017,аться,1а
4018,енять,1а
4019,яться,1а
4020,етать,1а
4021,етать,1а
4022,инать,1а
4023,аться,1а
4024,ирать,1а
4025,ивать,1а
4026,аться,1а
4027,ивать,1а
4028,аться,1а
4029,овать,2а
4030,ывать,1а
4031,окать,1а
4032,атеть,1а
4033,овать,2а
4034,аться,2а
4035,ывать,1а
4036,аться,1а
4037,овать,2а
4038,ывать,1а
4039,ивать,1а
4040,ивать,1а
4041,аться,1а
4042,ывать,1а
4043,аться,1а
4044,згать,1а
4045,аться,1а
4046,ивать,1а
4047,аться,1а
4048,ивать,1а
4049,аться,1а
4050,якать,1а
4051,глеть,1а
4052,ивать,1а
4053,овать,2а
4054,ивать,1а
4055,аться,1а
4056,имать,1а
4057,аться,1а
4058,ищать,1а
4059,юхать,1а
4060,аться,1а
4061,ивать,1а
4062,аться,1а
4063,иветь,1а
4064,евать,1а
4065,аться,1а
4066,евать,1а
4067,днять,1а
4068,ожать,1а
4069,аться,1а
4070,ачать,1а
4071,ачать,1а
4072,аться,1а
4073,евать,1а
4074,анеть,1а
4075,ивать,1а
4076,аться,1а
4077,евать,1а
4078,млеть,1а
4079,мшеть,1а
4080,онять,1а
4081,аться,2а
4082,овать,2а
4083,аться,2а
4084,ывать,1а
4085,аться,1а
4086,чкать,1а
4087,аться,1а
4088,ивать,1а
4089,лзать,1а
4090,овать,2а
4091,аться,2а
4092,овать,2а
4093,ывать,1а
4094,аться,1а
4095,овать,2а
4096,млять,1а
4097,млять,1а
4098,стать,1а
4099,овать,2а
4100,екать,1а
4101,аться,1а
4102,ивать,1а
4103,аться,1а
4104,аться,1а
4105,ивать,1а
4106,аться,1а
4107,овать,2а
4108,аться,2а
4109,ывать,1а
4110,аться,1а
4111,угать,1а
4112,усеть,1а
4113,ивать,1а
4114,аться,1а
4115,ывать,1а
4116,ывать,1а
4117,аться,1а
4118,аться,1а
4119,згать,1а
4120,аться,1а
4121,ивать,1а
4122,аться,1а
4123,скать,1а
4124,атеть,1а
4125,ивать,1а
4126,ивать,1а
4127,аться,1а
4128,ивать,1а
4129,аться,1а
4130,евать,1а
4131,едать,1а
4132,екать,1а
4133,аться,1а
4134,сеять,6а
4135,яться,6а
4136,ирать,1а
4137,аться,1а
4138,елять,1а
4139,игать,1а
4140,аться,1а
4141,япать,1а
4142,ывать,1а
4143,укать,1а
4144,ивать,1а
4145,ивать,1а
4146,ивать,1а
4147,ивать,1а
4148,итать,1а
4149,аться,1а
4150,ыпать,1а
4151,аться,1а
4152,аться,1а
4153,ыхать,1а
4154,ивать,1а
4155,ачать,1а
4156,ивать,1а
4157,ивать,1а
4158,таять,6а
4159,екать,1а
4160,рхать,1а
4161,аться,1а
4162,ирать,1а
4163,аться,1а
4164,скать,1а
4165,ивать,1а
4166,аться,1а
4167,ыкать,1а
4168,ыкать,1а
4169,аться,1а
4170,ивать,1а
4171,аться,1а
4172,япать,1а
4173,ывать,1а
4174,увать,1а
4175,аться,1а
4176,глеть,1а
4177,ивать,1а
4178,аться,1а
4179,здать,1а
4180,евать,1а
4181,ивать,1а
4182,аться,1а
4183,треть,1а
4184,ивать,1а
4185,ивать,1а
4186,ркать,1а
4187,ивать,1а
4188,хаять,6а
4189,атать,1а
4190,ывать,1а
4191,ывать,1а
4192,опать,1а
4193,ывать,1а
4194,апать,1а
4195,ывать,1а
4196,ивать,1а
4197,ркать,1а
4198,аться,1а
4199,ивать,1а
4200,аться,1а
4201,рпать,1а
4202,аться,1а
4203,ывать,1а
4204,аться,1а
4205,стать,1а
4206,ибать,1а
4207,ивать,1а
4208,аться,1а
4209,икать,1а
4210,епать,1а
4211,аться,1а
4212,ывать,1а
4213,ыгать,1а
4214,аться,1а
4215,ивать,1а
4216,опать,1а
4217,ывать,1а
4218,аться,1а
4219,лкать,1а
4220,ивать,1а
4221,ипать,1а
4222,аться,1а
4223,ивать,1а
4224,едать,1а
4225,аться,1а
4226,зжать,1а
4227,зжать,1а
4228,аться,1а
4229,рзать,1а
4230,грать,1а
4231,еветь,1а
4232,оветь,1а
4233,евать,1а
4234,веять,6а
4235,ивать,1а
4236,аться,1а
4237,евать,1а
4238,адеть,1а
4239,ибать,1а
4240,аться,1а
4241,ивать,1а
4242,упеть,1а
4243,ывать,1а
4244,аться,1а
4245,олеть,1а
4246,одать,1а
4247,аться,1а
4248,ичать,1а
4249,ивать,1а
4250,ивать,1а
4251,аться,1а
4252,евать,1а
4253,евать,1а
4254,убеть,1а
4255,знеть,1а
4256,ызать,1а
4257,ивать,1а
4258,евать,1а
4259,аться,1а
4260,ивать,1а
4261,аться,1а
4262,енеть,1а
4263,ичать,1а
4264,брять,1а
4265,евать,1а
4266,олеть,1а
4267,ивать,1а
4268,аться,1а
4269,снеть,1а
4270,блеть,1а
4271,хлеть,1а
4272,аться,1а
4273,аться,1а
4274,ивать,1а
4275,евать,1а
4276,уреть,1а
4277,ивать,1а
4278,аться,1а
4279,урять,1а
4280,ивать,1а
4281,аться,1а
4282,ивать,1а
4283,игать,1а
4284,аться,1а
4285,идать,1а
4286,иреть,1а
4287,ивать,1а
4288,аться,1а
4289,ереть,1а
4290,ивать,1а
4291,ирать,1а
4292,аться,1а
4293,овать,2а
4294,аться,2а
4295,ывать,1а
4296,аться,1а
4297,ачать,1а
4298,ачать,1а
4299,аться,1а
4300,ичать,1а
4301,овать,2а
4302,йкать,1а
4303,ивать,1а
4304,аться,1а
4305,евать,1а
4306,енеть,1а
4307,овать,2а
4308,ывать,1а
4309,апать,1а
4310,аться,1а
4311,ывать,1а
4312,ывать,1а
4313,аться,1а
4314,аться,1а
4315,ивать,1а
4316,ивать,1а
4317,окать,1а
4318,ивать,1а
4319,ывать,1а
4320,овать,2а
4321,ывать,1а
4322,исать,1а
4323,слять,1а
4324,яться,1а
4325,ывать,1а
4326,ивать,1а
4327,аться,1а
4328,икать,1а
4329,аться,1а
4330,ывать,1а
4331,аться,1а
4332,овать,2а
4333,ывать,1а
4334,евать,1а
4335,олеть,1а
4336,ивать,1а
4337,евать,2а
4338,ывать,1а
4339,осеть,1а
4340,атеть,1а
4341,евать,1а
4342,енеть,1а
4343,евать,1а
4344,енеть,1а
4345,иветь,1а
4346,ивать,1а
4347,енеть,1а
4348,мсать,1а
4349,глеть,1а
4350,аться,1а
4351,ивать,1а
4352,аться,1а
4353,унать,1а
4354,аться,1а
4355,утать,1а
4356,аться,1а
4357,ывать,1а
4358,аться,1а
4359,ивать,1а
4360,евать,1а
4361,енеть,1а
4362,ивать,1а
4363,ивать,1а
4364,овать,2а
4365,аться,2а
4366,ывать,1а
4367,аться,1а
4368,рзеть,1а
4369,тветь,1а
4370,ывать,1а
4371,ывать,1а
4372,аться,1а
4373,овать,2а
4374,евать,1а
4375,еметь,1а
4376,ивать,1а
4377,аться,1а
4378,адать,1а
4379,ывать,1а
4380,ивать,1а
4381,ивать,1а
4382,ывать,1а
4383,аться,2а
4384,иветь,1а
4385,ывать,1а
4386,аться,1а
4387,удеть,1а
4388,ивать,1а
4389,ивать,1а
4390,паять,1а
4391,екать,1а
4392,овать,2а
4393,ивать,1а
4394,атать,1а
4395,аться,1а
4396,ывать,1а
4397,аться,1а
4398,ивать,1а
4399,аться,1а
4400,ирать,1а
4401,аться,1а
4402,акать,6а
4403,ивать,1а
4404,ывать,1а
4405,скать,1а
4406,ивать,1а
4407,иветь,1а
4408,овать,2а
4409,ывать,1а
4410,ошать,1а
4411,ывать,1а
4412,ивать,1а
4413,аться,1а
